"y","x1","x2"
1.14745246762011,0.287577520124614,0.712366793863666
0.981521570229929,0.788305135443807,0.210910482338605
-0.325305931319465,0.4089769218117,0.590289574965709
0.518408863321873,0.883017404004931,0.116766730601022
2.07670904950531,0.940467284293845,0.0591978029484413
-0.703491261151076,0.0455564993899316,0.953357801474765
1.70822655899062,0.528105488047004,0.471809088688562
0.723236206976781,0.892419044394046,0.108651566144225
0.223694679417491,0.551435014465824,0.448419591983184
-0.0844700244231974,0.456614735303447,0.542219719848663
2.4617768803788,0.956833345349878,0.0423481389276088
-0.48071338355415,0.453334156190977,0.547350779886949
1.02467997145088,0.677570635452867,0.322109308127857
1.43641677006649,0.572633401956409,0.426055075632194
0.546978170029984,0.102924682665616,0.89647570900644
1.18824056273276,0.899824970401824,0.100045618909169
0.801597449729764,0.24608773435466,0.754799001792344
-0.0646279096144884,0.0420595335308462,0.957789070506818
0.167693648691128,0.327920719282702,0.672409071918056
0.323949423740893,0.954503649147227,0.0422690280230051
0.375021007014753,0.889539316063747,0.109688892165007
-0.306576642358811,0.6928034061566,0.307483142410755
1.07400528816286,0.640506813768297,0.358272674249336
0.989930993034959,0.994269776623696,0.00616477375341694
0.175711007130731,0.655705799115822,0.345094377750014
0.512996998821683,0.708530468167737,0.29130560086362
-0.00384516798692325,0.544066024711356,0.457176894063582
0.0488439526346449,0.59414202044718,0.404923594494765
0.0267996721046538,0.28915973729454,0.711233971357676
-0.076462018868673,0.147113647311926,0.853289984143771
1.02220487017212,0.963024232536554,0.0360893307470289
0.364367523061633,0.902299045119435,0.0963820172770288
0.252567639272529,0.690705278422683,0.309323565485833
0.164857819020618,0.795467417687178,0.204100452519351
0.489223753281621,0.0246136845089495,0.977076188009696
